FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27139,Scott County,Acute Myeloid Leukemia,All,4.4,,27,"726,689",2.9,6.5
27141,Sherburne County,Acute Myeloid Leukemia,All,3.5,,16,"472,706",2,5.8
27143,Sibley County,Acute Myeloid Leukemia,All,0.8,*,1,"74,533",0,6.2
27137,St. Louis County,Acute Myeloid Leukemia,All,3.8,,56,"999,340",2.9,5.1
27145,Stearns County,Acute Myeloid Leukemia,All,3.7,,32,"792,969",2.5,5.3
27147,Steele County,Acute Myeloid Leukemia,All,2,*,5,"183,583",0.6,5
27149,Stevens County,Acute Myeloid Leukemia,All,5.1,*,3,"48,973",1,16.2
27151,Swift County,Acute Myeloid Leukemia,All,10.8,*,6,"46,859",3.3,25.8
27153,Todd County,Acute Myeloid Leukemia,All,5,*,9,"122,603",2.2,10.3
27155,Traverse County,Acute Myeloid Leukemia,All,5.1,*,3,"16,563",1,29.9
27157,Wabasha County,Acute Myeloid Leukemia,All,4.7,*,7,"107,571",1.8,10.4
27159,Wadena County,Acute Myeloid Leukemia,All,2.9,*,3,"68,260",0.6,9.7
27161,Waseca County,Acute Myeloid Leukemia,All,3.1,*,4,"93,673",0.8,8.7
27163,Washington County,Acute Myeloid Leukemia,All,3.6,,47,"1,280,364",2.6,4.8
27165,Watonwan County,Acute Myeloid Leukemia,All,3.2,*,2,"54,736",0.2,12.9
27167,Wilkin County,Acute Myeloid Leukemia,All,3.5,*,2,"31,526",0.4,16.9
27169,Winona County,Acute Myeloid Leukemia,All,3.9,,12,"254,094",2,7.1
27171,Wright County,Acute Myeloid Leukemia,All,2.9,,19,"672,714",1.7,4.6
27173,Yellow Medicine County,Acute Myeloid Leukemia,All,4.6,*,4,"49,140",1.1,14.3
27001,Aitkin County,Acute Myeloid Leukemia,Female,4.1,*,3,"39,128",0.8,17.6
27003,Anoka County,Acute Myeloid Leukemia,Female,2.4,,25,"876,421",1.5,3.6
27005,Becker County,Acute Myeloid Leukemia,Female,0.6,*,1,"85,294",0,5.3
27007,Beltrami County,Acute Myeloid Leukemia,Female,0.5,*,1,"116,339",0,4
27009,Benton County,Acute Myeloid Leukemia,Female,6.1,*,7,"100,402",2.4,13.1
27011,Big Stone County,Acute Myeloid Leukemia,Female,0,,0,"12,528",0,34.5
27013,Blue Earth County,Acute Myeloid Leukemia,Female,1.9,*,5,"165,980",0.6,5.1
27015,Brown County,Acute Myeloid Leukemia,Female,0.5,*,1,"63,055",0,6.8
27017,Carlton County,Acute Myeloid Leukemia,Female,1.7,*,2,"84,870",0.2,7
27019,Carver County,Acute Myeloid Leukemia,Female,2.2,*,6,"256,700",0.8,5
27021,Cass County,Acute Myeloid Leukemia,Female,0,,0,"71,464",0,6
27023,Chippewa County,Acute Myeloid Leukemia,Female,0,,0,"29,984",0,13
27025,Chisago County,Acute Myeloid Leukemia,Female,5,*,8,"133,632",2.1,10.2
27027,Clay County,Acute Myeloid Leukemia,Female,1.9,*,4,"160,868",0.5,5.2
27029,Clearwater County,Acute Myeloid Leukemia,Female,2.5,*,1,"21,795",0.1,21.1
27031,Cook County,Acute Myeloid Leukemia,Female,3.1,*,1,"13,441",0.1,37.7
27033,Cottonwood County,Acute Myeloid Leukemia,Female,2.2,*,1,"28,371",0.1,17.2
27035,Crow Wing County,Acute Myeloid Leukemia,Female,3.1,*,8,"161,278",1.2,6.8
27037,Dakota County,Acute Myeloid Leukemia,Female,2.5,,31,"1,069,198",1.7,3.6
27039,Dodge County,Acute Myeloid Leukemia,Female,1.7,*,1,"51,604",0,10.3
27041,Douglas County,Acute Myeloid Leukemia,Female,3.9,*,5,"93,584",1,10.6
27043,Faribault County,Acute Myeloid Leukemia,Female,1.5,*,1,"34,562",0,13.7
27045,Fillmore County,Acute Myeloid Leukemia,Female,6.3,*,5,"52,150",1.8,16.8
27047,Freeborn County,Acute Myeloid Leukemia,Female,2.5,*,3,"76,320",0.4,9
27049,Goodhue County,Acute Myeloid Leukemia,Female,3.5,*,7,"116,296",1.4,8.1
27051,Grant County,Acute Myeloid Leukemia,Female,0,,0,"14,747",0,27.5
27053,Hennepin County,Acute Myeloid Leukemia,Female,1.8,,66,"3,151,007",1.4,2.3
27055,Houston County,Acute Myeloid Leukemia,Female,1.7,*,1,"46,781",0,11.2
27057,Hubbard County,Acute Myeloid Leukemia,Female,3.2,*,3,"51,923",0.7,12.3
27059,Isanti County,Acute Myeloid Leukemia,Female,3.4,*,3,"97,227",0.6,9.9
27061,Itasca County,Acute Myeloid Leukemia,Female,1.4,*,3,"111,792",0.3,5.6
27063,Jackson County,Acute Myeloid Leukemia,Female,4.6,*,2,"24,327",0.5,22.5
27065,Kanabec County,Acute Myeloid Leukemia,Female,3.1,*,2,"39,828",0.4,14.3
27067,Kandiyohi County,Acute Myeloid Leukemia,Female,1.4,*,2,"106,512",0.2,5.8
27069,Kittson County,Acute Myeloid Leukemia,Female,5.5,*,1,"10,755",0.1,46.7
27071,Koochiching County,Acute Myeloid Leukemia,Female,3,*,2,"31,214",0.3,17.7
27073,Lac qui Parle County,Acute Myeloid Leukemia,Female,3.5,*,1,"16,692",0.1,31.2
27075,Lake County,Acute Myeloid Leukemia,Female,5.6,*,1,"25,827",0.1,28.4
27077,Lake of the Woods County,Acute Myeloid Leukemia,Female,0,,0,"9,066",0,48.1
27079,Le Sueur County,Acute Myeloid Leukemia,Female,0,,0,"69,999",0,5.4
27081,Lincoln County,Acute Myeloid Leukemia,Female,0,,0,"13,946",0,29.6
27083,Lyon County,Acute Myeloid Leukemia,Female,2.1,*,2,"64,892",0.3,8.9
27087,Mahnomen County,Acute Myeloid Leukemia,Female,0,,0,"13,651",0,28.3
27089,Marshall County,Acute Myeloid Leukemia,Female,4.6,*,2,"23,125",0.6,23.1
27091,Martin County,Acute Myeloid Leukemia,Female,1.2,*,1,"50,054",0,9.8
27085,McLeod County,Acute Myeloid Leukemia,Female,3,*,4,"89,606",0.8,8.5
27093,Meeker County,Acute Myeloid Leukemia,Female,0.9,*,1,"56,668",0,8.1
27095,Mille Lacs County,Acute Myeloid Leukemia,Female,1.4,*,1,"64,283",0,8.3
27097,Morrison County,Acute Myeloid Leukemia,Female,4.6,*,5,"81,746",1.3,11.8
27099,Mower County,Acute Myeloid Leukemia,Female,3.8,*,5,"99,184",1.1,9.6
27101,Murray County,Acute Myeloid Leukemia,Female,7.4,*,1,"20,794",0.2,35.9
27103,Nicollet County,Acute Myeloid Leukemia,Female,4.2,*,5,"84,318",1.3,10.6
27105,Nobles County,Acute Myeloid Leukemia,Female,1.2,*,1,"52,684",0,8.9
27107,Norman County,Acute Myeloid Leukemia,Female,0,,0,"16,215",0,24.2
27109,Olmsted County,Acute Myeloid Leukemia,Female,2.3,*,12,"396,367",1.2,4.1
27111,Otter Tail County,Acute Myeloid Leukemia,Female,2,*,6,"144,462",0.7,5.4
27113,Pennington County,Acute Myeloid Leukemia,Female,4.2,*,2,"35,646",0.5,17
27115,Pine County,Acute Myeloid Leukemia,Female,2.9,*,3,"67,827",0.6,10.2
27117,Pipestone County,Acute Myeloid Leukemia,Female,5.9,*,2,"23,530",0.7,25.4
27119,Polk County,Acute Myeloid Leukemia,Female,1.3,*,2,"78,361",0.1,6.7
27121,Pope County,Acute Myeloid Leukemia,Female,0,,0,"26,991",0,15.3
27123,Ramsey County,Acute Myeloid Leukemia,Female,2.4,,39,"1,395,268",1.7,3.3
27125,Red Lake County,Acute Myeloid Leukemia,Female,0,,0,"9,839",0,40.5
27127,Redwood County,Acute Myeloid Leukemia,Female,0,,0,"38,226",0,10.3
27129,Renville County,Acute Myeloid Leukemia,Female,0.8,*,1,"36,057",0,11.8
27131,Rice County,Acute Myeloid Leukemia,Female,1.7,*,4,"162,226",0.4,4.9
27133,Rock County,Acute Myeloid Leukemia,Female,0,,0,"23,883",0,16.2
27135,Roseau County,Acute Myeloid Leukemia,Female,2.1,*,1,"37,319",0.1,13.8
27139,Scott County,Acute Myeloid Leukemia,Female,4.8,,17,"364,400",2.8,7.7
27141,Sherburne County,Acute Myeloid Leukemia,Female,1.8,*,5,"230,437",0.6,4.3
27143,Sibley County,Acute Myeloid Leukemia,Female,0,,0,"36,894",0,10.4
27137,St. Louis County,Acute Myeloid Leukemia,Female,3,,24,"498,004",1.9,4.7
27145,Stearns County,Acute Myeloid Leukemia,Female,2.4,,11,"393,447",1.2,4.3
27147,Steele County,Acute Myeloid Leukemia,Female,1.2,*,2,"92,269",0.1,5.8
27149,Stevens County,Acute Myeloid Leukemia,Female,2.6,*,1,"24,481",0.1,20.8
27151,Swift County,Acute Myeloid Leukemia,Female,15.7,*,3,"23,255",2.8,45.9
27153,Todd County,Acute Myeloid Leukemia,Female,4.5,*,5,"59,573",1.4,12.6
27155,Traverse County,Acute Myeloid Leukemia,Female,0,,0,"8,215",0,52.2
27157,Wabasha County,Acute Myeloid Leukemia,Female,5,*,3,"53,803",0.9,15.6
27159,Wadena County,Acute Myeloid Leukemia,Female,1.9,*,1,"34,359",0,14.1
27161,Waseca County,Acute Myeloid Leukemia,Female,4.5,*,3,"48,819",0.9,14.8
27163,Washington County,Acute Myeloid Leukemia,Female,3.3,,24,"647,259",2.1,4.9
27165,Watonwan County,Acute Myeloid Leukemia,Female,6.2,*,2,"27,528",0.4,25.8
27167,Wilkin County,Acute Myeloid Leukemia,Female,6.8,*,2,"15,202",0.8,34.4
27169,Winona County,Acute Myeloid Leukemia,Female,3.4,*,5,"128,066",1.1,8.3
27171,Wright County,Acute Myeloid Leukemia,Female,1.9,*,6,"333,313",0.7,4.1
27173,Yellow Medicine County,Acute Myeloid Leukemia,Female,2.3,*,2,"24,379",0.3,18.4
27001,Aitkin County,Acute Myeloid Leukemia,Male,2,*,2,"40,009",0.2,14.5
27003,Anoka County,Acute Myeloid Leukemia,Male,4.2,,36,"876,776",2.9,5.9
27005,Becker County,Acute Myeloid Leukemia,Male,5.6,*,6,"84,842",2,12.7
27007,Beltrami County,Acute Myeloid Leukemia,Male,0.8,*,1,"115,769",0,4.7
27009,Benton County,Acute Myeloid Leukemia,Male,4.1,*,4,"100,455",1.1,10.5
27011,Big Stone County,Acute Myeloid Leukemia,Male,13.8,*,3,"12,411",2.7,51.9
27013,Blue Earth County,Acute Myeloid Leukemia,Male,4.8,*,8,"168,321",2,9.7
27015,Brown County,Acute Myeloid Leukemia,Male,5.7,*,6,"62,725",2.1,14
27017,Carlton County,Acute Myeloid Leukemia,Male,0.6,*,1,"93,307",0,5
27019,Carver County,Acute Myeloid Leukemia,Male,4.4,*,10,"253,152",2.1,8.2
27021,Cass County,Acute Myeloid Leukemia,Male,6.5,*,9,"74,621",2.9,14
27023,Chippewa County,Acute Myeloid Leukemia,Male,8.9,*,4,"29,703",2.4,25.7
27025,Chisago County,Acute Myeloid Leukemia,Male,5.1,*,7,"142,936",2,10.6
27027,Clay County,Acute Myeloid Leukemia,Male,3.6,*,5,"156,821",1.2,8.4
27029,Clearwater County,Acute Myeloid Leukemia,Male,0,,0,"22,337",0,17.1
27031,Cook County,Acute Myeloid Leukemia,Male,0,,0,"13,396",0,33.5
27033,Cottonwood County,Acute Myeloid Leukemia,Male,0,,0,"28,211",0,13.6
27035,Crow Wing County,Acute Myeloid Leukemia,Male,4,*,10,"160,206",1.9,7.9
27037,Dakota County,Acute Myeloid Leukemia,Male,3.1,,29,"1,039,595",2,4.5
27039,Dodge County,Acute Myeloid Leukemia,Male,6.3,*,3,"51,859",1.3,18.1
27041,Douglas County,Acute Myeloid Leukemia,Male,2.5,*,4,"93,978",0.7,7.5
27043,Faribault County,Acute Myeloid Leukemia,Male,8,*,4,"34,449",2,23.2
27045,Fillmore County,Acute Myeloid Leukemia,Male,7,*,5,"52,609",2.2,17.5
27047,Freeborn County,Acute Myeloid Leukemia,Male,1.7,*,2,"76,161",0.2,7.4
27049,Goodhue County,Acute Myeloid Leukemia,Male,2.6,*,4,"115,121",0.7,7.4
27051,Grant County,Acute Myeloid Leukemia,Male,3.5,*,1,"14,903",0.1,30.7
27053,Hennepin County,Acute Myeloid Leukemia,Male,3.8,,107,"3,079,931",3.1,4.6
27055,Houston County,Acute Myeloid Leukemia,Male,7.1,*,5,"46,634",2.2,18.6
27057,Hubbard County,Acute Myeloid Leukemia,Male,0.9,*,1,"53,374",0,8.9
27059,Isanti County,Acute Myeloid Leukemia,Male,3.2,*,4,"99,647",0.8,8.9
27061,Itasca County,Acute Myeloid Leukemia,Male,3.6,*,5,"114,108",1,9.2
27063,Jackson County,Acute Myeloid Leukemia,Male,0,,0,"25,366",0,15.3
27065,Kanabec County,Acute Myeloid Leukemia,Male,4.7,*,3,"40,677",0.9,16.6
27067,Kandiyohi County,Acute Myeloid Leukemia,Male,6.2,*,8,"107,532",2.6,12.6
27069,Kittson County,Acute Myeloid Leukemia,Male,0,,0,"10,801",0,38
27071,Koochiching County,Acute Myeloid Leukemia,Male,6.6,*,4,"31,302",1.7,22
27073,Lac qui Parle County,Acute Myeloid Leukemia,Male,0,,0,"16,881",0,25
27075,Lake County,Acute Myeloid Leukemia,Male,3.5,*,2,"26,929",0.4,19.8
27077,Lake of the Woods County,Acute Myeloid Leukemia,Male,0,,0,"9,783",0,44.7
27079,Le Sueur County,Acute Myeloid Leukemia,Male,3.6,*,3,"71,147",0.7,11.3
27081,Lincoln County,Acute Myeloid Leukemia,Male,4.8,*,1,"14,398",0.1,34.4
27083,Lyon County,Acute Myeloid Leukemia,Male,4.6,*,3,"64,143",0.9,13.5
27087,Mahnomen County,Acute Myeloid Leukemia,Male,0,,0,"13,844",0,28.6
27089,Marshall County,Acute Myeloid Leukemia,Male,3.1,*,1,"23,731",0.1,21.2
27091,Martin County,Acute Myeloid Leukemia,Male,2.1,*,2,"49,187",0.3,10.6
27085,McLeod County,Acute Myeloid Leukemia,Male,1.5,*,2,"89,432",0.2,6.5
27093,Meeker County,Acute Myeloid Leukemia,Male,5.1,*,4,"58,786",1.3,14.3
27095,Mille Lacs County,Acute Myeloid Leukemia,Male,2.7,*,2,"64,867",0.3,10.3
27097,Morrison County,Acute Myeloid Leukemia,Male,4.9,*,5,"83,433",1.6,11.9
27099,Mower County,Acute Myeloid Leukemia,Male,5,*,7,"99,819",2,11
27101,Murray County,Acute Myeloid Leukemia,Male,0,,0,"20,682",0,19.5
27103,Nicollet County,Acute Myeloid Leukemia,Male,0,,0,"85,619",0,4.5
27105,Nobles County,Acute Myeloid Leukemia,Male,0,,0,"56,006",0,6.6
27107,Norman County,Acute Myeloid Leukemia,Male,3.5,*,1,"16,402",0.1,28.4
27109,Olmsted County,Acute Myeloid Leukemia,Male,4.9,,20,"378,055",2.9,7.6
27111,Otter Tail County,Acute Myeloid Leukemia,Male,4.3,*,10,"146,416",2,8.5
27113,Pennington County,Acute Myeloid Leukemia,Male,0,,0,"35,290",0,10.6
27115,Pine County,Acute Myeloid Leukemia,Male,3.9,*,4,"78,135",1,11
27117,Pipestone County,Acute Myeloid Leukemia,Male,3.3,*,1,"22,468",0.1,22.3
27119,Polk County,Acute Myeloid Leukemia,Male,8.7,*,8,"79,180",3.7,17.6
27121,Pope County,Acute Myeloid Leukemia,Male,0,,0,"28,199",0,14
27123,Ramsey County,Acute Myeloid Leukemia,Male,4.1,,49,"1,326,656",3,5.4
27125,Red Lake County,Acute Myeloid Leukemia,Male,4.6,*,1,"10,166",0.1,44
27127,Redwood County,Acute Myeloid Leukemia,Male,3.2,*,2,"38,085",0.4,14.6
27129,Renville County,Acute Myeloid Leukemia,Male,9.9,*,5,"37,199",3.1,25.1
27131,Rice County,Acute Myeloid Leukemia,Male,3.1,*,5,"168,770",1,7.2
27133,Rock County,Acute Myeloid Leukemia,Male,0,,0,"23,204",0,16.5
27135,Roseau County,Acute Myeloid Leukemia,Male,3.5,*,2,"39,478",0.4,15.1
27139,Scott County,Acute Myeloid Leukemia,Male,3.9,*,10,"362,289",1.8,7.2
27141,Sherburne County,Acute Myeloid Leukemia,Male,5.8,*,11,"242,269",2.8,10.5
27143,Sibley County,Acute Myeloid Leukemia,Male,1.5,*,1,"37,639",0,12.1
27137,St. Louis County,Acute Myeloid Leukemia,Male,4.8,,32,"501,336",3.2,6.9
27145,Stearns County,Acute Myeloid Leukemia,Male,5.2,,21,"399,522",3.2,8.1
27147,Steele County,Acute Myeloid Leukemia,Male,2.6,*,3,"91,314",0.5,8.3
27149,Stevens County,Acute Myeloid Leukemia,Male,7.9,*,2,"24,492",1,29.8
27151,Swift County,Acute Myeloid Leukemia,Male,8.8,*,3,"23,604",1.8,29.3
27153,Todd County,Acute Myeloid Leukemia,Male,5.3,*,4,"63,030",1.3,14.6
27155,Traverse County,Acute Myeloid Leukemia,Male,15.7,*,3,"8,348",3.2,66.6
27157,Wabasha County,Acute Myeloid Leukemia,Male,4.7,*,4,"53,768",1.3,14
27159,Wadena County,Acute Myeloid Leukemia,Male,4,*,2,"33,901",0.5,17.2
27161,Waseca County,Acute Myeloid Leukemia,Male,1.3,*,1,"44,854",0,10.2
27163,Washington County,Acute Myeloid Leukemia,Male,4,,23,"633,105",2.5,6.1
27165,Watonwan County,Acute Myeloid Leukemia,Male,0,,0,"27,208",0,13.8
27167,Wilkin County,Acute Myeloid Leukemia,Male,0,,0,"16,324",0,23.7
27169,Winona County,Acute Myeloid Leukemia,Male,4.6,*,7,"126,028",1.8,10
27171,Wright County,Acute Myeloid Leukemia,Male,4.2,,13,"339,401",2.2,7.2
27173,Yellow Medicine County,Acute Myeloid Leukemia,Male,6.5,*,2,"24,761",0.8,25.8
27001,Aitkin County,Bladder,All,4.6,*,9,"79,137",2.1,11.5
27003,Anoka County,Bladder,All,3.5,,63,"1,753,197",2.7,4.6
27005,Becker County,Bladder,All,3.9,*,10,"170,136",1.9,7.6
27007,Beltrami County,Bladder,All,5.3,,14,"232,108",2.9,9
27009,Benton County,Bladder,All,4.3,*,12,"200,857",2.2,7.9
27011,Big Stone County,Bladder,All,4.2,*,3,"24,939",0.8,21.4
27013,Blue Earth County,Bladder,All,2.9,*,11,"334,301",1.4,5.4
27015,Brown County,Bladder,All,3.6,*,9,"125,780",1.6,7.8
27017,Carlton County,Bladder,All,4.9,,12,"178,177",2.5,8.8
27019,Carver County,Bladder,All,2.6,,13,"509,852",1.4,4.5
27021,Cass County,Bladder,All,4.9,,13,"146,085",2.6,9.1
27023,Chippewa County,Bladder,All,2.7,*,3,"59,687",0.5,10.1
27025,Chisago County,Bladder,All,4,,12,"276,568",2.1,7.1
27027,Clay County,Bladder,All,4.3,,15,"317,689",2.4,7.2
27029,Clearwater County,Bladder,All,7,*,5,"44,132",2.3,18.5
27031,Cook County,Bladder,All,2,*,1,"26,837",0.1,19.3
27033,Cottonwood County,Bladder,All,2.2,*,3,"56,582",0.4,9.6
27035,Crow Wing County,Bladder,All,4.3,,21,"321,484",2.6,6.9
27037,Dakota County,Bladder,All,4.2,,94,"2,108,793",3.4,5.2
27039,Dodge County,Bladder,All,2.3,*,3,"103,463",0.5,7.3
27041,Douglas County,Bladder,All,2.6,*,9,"187,562",1.2,5.5
27043,Faribault County,Bladder,All,2.2,*,3,"69,011",0.4,8.7
27045,Fillmore County,Bladder,All,2.5,*,5,"104,759",0.8,7
27047,Freeborn County,Bladder,All,2.6,*,7,"152,481",1,6
27049,Goodhue County,Bladder,All,5.7,,20,"231,417",3.4,9.2
27051,Grant County,Bladder,All,0,,0,"29,650",0,13.4
27053,Hennepin County,Bladder,All,3.8,,261,"6,230,938",3.3,4.3
27055,Houston County,Bladder,All,3.8,*,7,"93,415",1.5,9.1
27057,Hubbard County,Bladder,All,4,*,8,"105,297",1.7,9.1
27059,Isanti County,Bladder,All,4.9,*,11,"196,874",2.4,8.9
27061,Itasca County,Bladder,All,4.1,,15,"225,900",2.3,7.1
27063,Jackson County,Bladder,All,5.5,*,5,"49,693",1.7,15.3
27065,Kanabec County,Bladder,All,5.3,*,5,"80,505",1.6,13.3
27067,Kandiyohi County,Bladder,All,1.7,*,5,"214,044",0.5,4.3
27069,Kittson County,Bladder,All,2.9,*,1,"21,556",0.1,23.2
27071,Koochiching County,Bladder,All,5,*,6,"62,516",1.8,13.3
27073,Lac qui Parle County,Bladder,All,4,*,3,"33,573",0.7,17.6
27075,Lake County,Bladder,All,7.8,*,9,"52,756",3.6,17.7
27077,Lake of the Woods County,Bladder,All,6.6,*,2,"18,849",0.8,31.9
27079,Le Sueur County,Bladder,All,5.4,*,9,"141,146",2.4,10.5
27081,Lincoln County,Bladder,All,5.4,*,3,"28,344",1,21.3
27083,Lyon County,Bladder,All,3.2,*,6,"129,035",1.1,7.6
27087,Mahnomen County,Bladder,All,8.4,*,3,"27,495",1.7,26.8
27089,Marshall County,Bladder,All,1.5,*,1,"46,856",0,10.5
27091,Martin County,Bladder,All,2.7,*,6,"99,241",0.9,7.4
27085,McLeod County,Bladder,All,3.1,*,8,"179,038",1.3,6.5
27093,Meeker County,Bladder,All,5.2,*,11,"115,454",2.6,10.1
27095,Mille Lacs County,Bladder,All,7.5,,13,"129,150",4,13.1
27097,Morrison County,Bladder,All,2.2,*,6,"165,179",0.8,5.4
27099,Mower County,Bladder,All,3.5,*,11,"199,003",1.7,6.6
27101,Murray County,Bladder,All,3.1,*,3,"41,476",0.6,13.6
27103,Nicollet County,Bladder,All,4,*,9,"169,937",1.8,7.9
27105,Nobles County,Bladder,All,4.6,*,6,"108,690",1.7,10.4
27107,Norman County,Bladder,All,6.1,*,4,"32,617",1.6,19.9
27109,Olmsted County,Bladder,All,2.1,,21,"774,422",1.3,3.3
27111,Otter Tail County,Bladder,All,3.8,,21,"290,878",2.3,6.2
27113,Pennington County,Bladder,All,2.4,*,3,"70,936",0.5,8.5
27115,Pine County,Bladder,All,4,*,9,"145,962",1.8,8.2
27117,Pipestone County,Bladder,All,2.2,*,2,"45,998",0.2,11.3
27119,Polk County,Bladder,All,3.7,*,9,"157,541",1.6,7.5
27121,Pope County,Bladder,All,2.6,*,3,"55,190",0.5,10.6
27123,Ramsey County,Bladder,All,3.6,,114,"2,721,924",3,4.4
27125,Red Lake County,Bladder,All,2.8,*,1,"20,005",0.1,23.3
27127,Redwood County,Bladder,All,6.5,*,9,"76,311",2.9,13.8
27129,Renville County,Bladder,All,0.8,*,1,"73,256",0,6.4
27131,Rice County,Bladder,All,3.8,,15,"330,996",2.1,6.4
27133,Rock County,Bladder,All,2.9,*,2,"47,087",0.4,12.5
27135,Roseau County,Bladder,All,2,*,2,"76,797",0.2,8.1
27139,Scott County,Bladder,All,3.6,,21,"726,689",2.2,5.5
27141,Sherburne County,Bladder,All,5.3,,22,"472,706",3.3,8
27143,Sibley County,Bladder,All,3.6,*,4,"74,533",1,10.4
