FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27027,Clay County,Acute Myeloid Leukemia,Female,3.3,*,6,"160,868",1.2,7.5
27029,Clearwater County,Acute Myeloid Leukemia,Female,0,,0,"21,795",0,17.8
27031,Cook County,Acute Myeloid Leukemia,Female,0,,0,"13,441",0,34.4
27033,Cottonwood County,Acute Myeloid Leukemia,Female,6,*,3,"28,371",1.2,22
27035,Crow Wing County,Acute Myeloid Leukemia,Female,3.1,*,8,"161,278",1.2,6.9
27037,Dakota County,Acute Myeloid Leukemia,Female,3.5,,42,"1,069,198",2.5,4.8
27039,Dodge County,Acute Myeloid Leukemia,Female,3,*,2,"51,604",0.3,12
27041,Douglas County,Acute Myeloid Leukemia,Female,1.6,*,3,"93,584",0.3,6.2
27043,Faribault County,Acute Myeloid Leukemia,Female,6.7,*,4,"34,562",1.8,20.7
27045,Fillmore County,Acute Myeloid Leukemia,Female,9.3,*,6,"52,150",2.9,22.2
27047,Freeborn County,Acute Myeloid Leukemia,Female,2.7,*,3,"76,320",0.5,9.3
27049,Goodhue County,Acute Myeloid Leukemia,Female,3.2,*,6,"116,296",1.1,7.8
27051,Grant County,Acute Myeloid Leukemia,Female,0,,0,"14,747",0,27.5
27053,Hennepin County,Acute Myeloid Leukemia,Female,3.7,,131,"3,151,007",3.1,4.4
27055,Houston County,Acute Myeloid Leukemia,Female,0,,0,"46,781",0,8.6
27057,Hubbard County,Acute Myeloid Leukemia,Female,5.6,*,6,"51,923",2,15.1
27059,Isanti County,Acute Myeloid Leukemia,Female,4.2,*,4,"97,227",1.1,11
27061,Itasca County,Acute Myeloid Leukemia,Female,2.4,*,5,"111,792",0.8,6.8
27063,Jackson County,Acute Myeloid Leukemia,Female,7.9,*,3,"24,327",1.6,27.4
27065,Kanabec County,Acute Myeloid Leukemia,Female,3.1,*,2,"39,828",0.4,14.3
27067,Kandiyohi County,Acute Myeloid Leukemia,Female,4.7,*,6,"106,512",1.7,10.7
27069,Kittson County,Acute Myeloid Leukemia,Female,0,,0,"10,755",0,39.5
27071,Koochiching County,Acute Myeloid Leukemia,Female,6.5,*,4,"31,214",1.7,22.2
27073,Lac qui Parle County,Acute Myeloid Leukemia,Female,3.5,*,1,"16,692",0.1,31.2
27075,Lake County,Acute Myeloid Leukemia,Female,5.6,*,1,"25,827",0.1,28.4
27077,Lake of the Woods County,Acute Myeloid Leukemia,Female,0,,0,"9,066",0,48.1
27079,Le Sueur County,Acute Myeloid Leukemia,Female,2,*,2,"69,999",0.2,8.5
27081,Lincoln County,Acute Myeloid Leukemia,Female,5,*,1,"13,946",0.1,36.9
27083,Lyon County,Acute Myeloid Leukemia,Female,2,*,2,"64,892",0.2,8.6
27087,Mahnomen County,Acute Myeloid Leukemia,Female,0,,0,"13,651",0,28.3
27089,Marshall County,Acute Myeloid Leukemia,Female,2.8,*,1,"23,125",0.1,21.2
27091,Martin County,Acute Myeloid Leukemia,Female,5.7,*,3,"50,054",1,17.6
27085,McLeod County,Acute Myeloid Leukemia,Female,4.3,*,5,"89,606",1.3,10.7
27093,Meeker County,Acute Myeloid Leukemia,Female,0.9,*,1,"56,668",0,8.1
27095,Mille Lacs County,Acute Myeloid Leukemia,Female,2.9,*,2,"64,283",0.3,11
27097,Morrison County,Acute Myeloid Leukemia,Female,9.2,*,9,"81,746",3.9,18.7
27099,Mower County,Acute Myeloid Leukemia,Female,2.5,*,4,"99,184",0.6,7.5
27101,Murray County,Acute Myeloid Leukemia,Female,2.7,*,1,"20,794",0.1,23.4
27103,Nicollet County,Acute Myeloid Leukemia,Female,5.8,*,7,"84,318",2.3,12.8
27105,Nobles County,Acute Myeloid Leukemia,Female,2,*,1,"52,684",0.1,10.9
27107,Norman County,Acute Myeloid Leukemia,Female,0,,0,"16,215",0,24.2
27109,Olmsted County,Acute Myeloid Leukemia,Female,4.3,,20,"396,367",2.6,6.8
27111,Otter Tail County,Acute Myeloid Leukemia,Female,3.8,*,8,"144,462",1.4,8.5
27113,Pennington County,Acute Myeloid Leukemia,Female,6.1,*,3,"35,646",1.3,19.9
27115,Pine County,Acute Myeloid Leukemia,Female,2.9,*,3,"67,827",0.6,10.2
27117,Pipestone County,Acute Myeloid Leukemia,Female,10.1,*,3,"23,530",2,32.3
27119,Polk County,Acute Myeloid Leukemia,Female,4.9,*,6,"78,361",1.7,11.7
27121,Pope County,Acute Myeloid Leukemia,Female,0,,0,"26,991",0,15.3
27123,Ramsey County,Acute Myeloid Leukemia,Female,4.4,,67,"1,395,268",3.4,5.7
27125,Red Lake County,Acute Myeloid Leukemia,Female,0,,0,"9,839",0,40.5
27127,Redwood County,Acute Myeloid Leukemia,Female,0,,0,"38,226",0,10.3
27129,Renville County,Acute Myeloid Leukemia,Female,4.3,*,3,"36,057",0.8,16.7
27131,Rice County,Acute Myeloid Leukemia,Female,2,*,5,"162,226",0.6,5.2
27133,Rock County,Acute Myeloid Leukemia,Female,0,,0,"23,883",0,16.2
27135,Roseau County,Acute Myeloid Leukemia,Female,6.9,*,4,"37,319",1.8,20.2
27139,Scott County,Acute Myeloid Leukemia,Female,5.1,,19,"364,400",3,8
27141,Sherburne County,Acute Myeloid Leukemia,Female,4.8,,12,"230,437",2.5,8.5
27143,Sibley County,Acute Myeloid Leukemia,Female,1.1,*,1,"36,894",0,11.6
27137,St. Louis County,Acute Myeloid Leukemia,Female,5.8,,42,"498,004",4,8.1
27145,Stearns County,Acute Myeloid Leukemia,Female,3.3,,16,"393,447",1.9,5.6
27147,Steele County,Acute Myeloid Leukemia,Female,3.4,*,4,"92,269",0.8,9.6
27149,Stevens County,Acute Myeloid Leukemia,Female,0,,0,"24,481",0,17.1
27151,Swift County,Acute Myeloid Leukemia,Female,12.6,*,3,"23,255",2,39.7
27153,Todd County,Acute Myeloid Leukemia,Female,2.7,*,3,"59,573",0.6,10.3
27155,Traverse County,Acute Myeloid Leukemia,Female,0,,0,"8,215",0,52.2
27157,Wabasha County,Acute Myeloid Leukemia,Female,3.9,*,3,"53,803",0.8,13
27159,Wadena County,Acute Myeloid Leukemia,Female,1.9,*,1,"34,359",0,14.1
27161,Waseca County,Acute Myeloid Leukemia,Female,7.4,*,5,"48,819",2.3,18.7
27163,Washington County,Acute Myeloid Leukemia,Female,6,,43,"647,259",4.3,8.1
27165,Watonwan County,Acute Myeloid Leukemia,Female,2.7,*,1,"27,528",0.1,18.2
27167,Wilkin County,Acute Myeloid Leukemia,Female,21,*,4,"15,202",5.1,58.8
27169,Winona County,Acute Myeloid Leukemia,Female,4.8,*,7,"128,066",1.8,10.5
27171,Wright County,Acute Myeloid Leukemia,Female,3.3,*,11,"333,313",1.6,6
27173,Yellow Medicine County,Acute Myeloid Leukemia,Female,2.3,*,2,"24,379",0.3,18.4
27001,Aitkin County,Acute Myeloid Leukemia,Male,2.7,*,3,"40,009",0.5,15
27003,Anoka County,Acute Myeloid Leukemia,Male,6.8,,60,"876,776",5.1,8.8
27005,Becker County,Acute Myeloid Leukemia,Male,8.3,*,9,"84,842",3.6,16.6
27007,Beltrami County,Acute Myeloid Leukemia,Male,6.5,*,8,"115,769",2.7,13.1
27009,Benton County,Acute Myeloid Leukemia,Male,10.1,*,10,"100,455",4.7,18.8
27011,Big Stone County,Acute Myeloid Leukemia,Male,13.8,*,3,"12,411",2.7,51.9
27013,Blue Earth County,Acute Myeloid Leukemia,Male,5.4,*,9,"168,321",2.4,10.5
27015,Brown County,Acute Myeloid Leukemia,Male,10,*,10,"62,725",4.7,19.6
27017,Carlton County,Acute Myeloid Leukemia,Male,2.4,*,3,"93,307",0.5,7.8
27019,Carver County,Acute Myeloid Leukemia,Male,7.2,,16,"253,152",4,11.9
27021,Cass County,Acute Myeloid Leukemia,Male,7,*,10,"74,621",3.3,14.6
27023,Chippewa County,Acute Myeloid Leukemia,Male,6.9,*,3,"29,703",1.4,23.1
27025,Chisago County,Acute Myeloid Leukemia,Male,9.3,,14,"142,936",5,15.8
27027,Clay County,Acute Myeloid Leukemia,Male,8.7,,12,"156,821",4.5,15.2
27029,Clearwater County,Acute Myeloid Leukemia,Male,3,*,1,"22,337",0.1,21.5
27031,Cook County,Acute Myeloid Leukemia,Male,0,,0,"13,396",0,33.5
27033,Cottonwood County,Acute Myeloid Leukemia,Male,2.7,*,1,"28,211",0.1,17.8
27035,Crow Wing County,Acute Myeloid Leukemia,Male,4.9,,13,"160,206",2.6,9
27037,Dakota County,Acute Myeloid Leukemia,Male,6.3,,62,"1,039,595",4.8,8.2
27039,Dodge County,Acute Myeloid Leukemia,Male,5.3,*,3,"51,859",1.1,16
27041,Douglas County,Acute Myeloid Leukemia,Male,5,*,7,"93,978",1.9,11.2
27043,Faribault County,Acute Myeloid Leukemia,Male,10.2,*,4,"34,449",2.5,27.9
27045,Fillmore County,Acute Myeloid Leukemia,Male,9.6,*,7,"52,609",3.8,21
27047,Freeborn County,Acute Myeloid Leukemia,Male,4.6,*,5,"76,161",1.5,11.8
27049,Goodhue County,Acute Myeloid Leukemia,Male,5.5,*,9,"115,121",2.5,11.1
27051,Grant County,Acute Myeloid Leukemia,Male,11,*,2,"14,903",1.1,44.7
27053,Hennepin County,Acute Myeloid Leukemia,Male,5.9,,178,"3,079,931",5.1,6.9
27055,Houston County,Acute Myeloid Leukemia,Male,9,*,6,"46,634",3.2,21.3
27057,Hubbard County,Acute Myeloid Leukemia,Male,4.2,*,4,"53,374",1.1,13.3
27059,Isanti County,Acute Myeloid Leukemia,Male,4.8,*,6,"99,647",1.7,11.1
27061,Itasca County,Acute Myeloid Leukemia,Male,3.1,*,4,"114,108",0.8,8.7
27063,Jackson County,Acute Myeloid Leukemia,Male,0,,0,"25,366",0,15.3
27065,Kanabec County,Acute Myeloid Leukemia,Male,10,*,8,"40,677",4.3,22.8
27067,Kandiyohi County,Acute Myeloid Leukemia,Male,11.6,,16,"107,532",6.6,19.2
27069,Kittson County,Acute Myeloid Leukemia,Male,0,,0,"10,801",0,38
27071,Koochiching County,Acute Myeloid Leukemia,Male,10.8,*,6,"31,302",3.9,27.8
27073,Lac qui Parle County,Acute Myeloid Leukemia,Male,0,,0,"16,881",0,25
27075,Lake County,Acute Myeloid Leukemia,Male,5.6,*,3,"26,929",1.1,22.5
27077,Lake of the Woods County,Acute Myeloid Leukemia,Male,3.7,*,1,"9,783",0.1,48.5
27079,Le Sueur County,Acute Myeloid Leukemia,Male,8.2,*,7,"71,147",3.1,17.9
27081,Lincoln County,Acute Myeloid Leukemia,Male,26.8,*,5,"14,398",8,68
27083,Lyon County,Acute Myeloid Leukemia,Male,6.8,*,4,"64,143",1.8,17.4
27087,Mahnomen County,Acute Myeloid Leukemia,Male,0,,0,"13,844",0,28.6
27089,Marshall County,Acute Myeloid Leukemia,Male,3.1,*,1,"23,731",0.1,21.2
27091,Martin County,Acute Myeloid Leukemia,Male,8.3,*,5,"49,187",2.2,21.4
27085,McLeod County,Acute Myeloid Leukemia,Male,2.2,*,3,"89,432",0.5,7.5
27093,Meeker County,Acute Myeloid Leukemia,Male,10.7,*,8,"58,786",4.4,22.2
27095,Mille Lacs County,Acute Myeloid Leukemia,Male,7.7,*,6,"64,867",2.8,17.5
27097,Morrison County,Acute Myeloid Leukemia,Male,5.2,*,5,"83,433",1.5,12.9
27099,Mower County,Acute Myeloid Leukemia,Male,6.6,*,9,"99,819",3,13
27101,Murray County,Acute Myeloid Leukemia,Male,0,,0,"20,682",0,19.5
27103,Nicollet County,Acute Myeloid Leukemia,Male,1.8,*,2,"85,619",0.2,7.2
27105,Nobles County,Acute Myeloid Leukemia,Male,3.4,*,2,"56,006",0.4,12.6
27107,Norman County,Acute Myeloid Leukemia,Male,3.5,*,1,"16,402",0.1,28.4
27109,Olmsted County,Acute Myeloid Leukemia,Male,5,,20,"378,055",3.1,7.8
27111,Otter Tail County,Acute Myeloid Leukemia,Male,6.2,,15,"146,416",3.4,10.8
27113,Pennington County,Acute Myeloid Leukemia,Male,9.4,*,4,"35,290",2.5,25.4
27115,Pine County,Acute Myeloid Leukemia,Male,7.3,*,6,"78,135",2.5,16.6
27117,Pipestone County,Acute Myeloid Leukemia,Male,3.3,*,1,"22,468",0.1,22.3
27119,Polk County,Acute Myeloid Leukemia,Male,10.5,*,10,"79,180",5,19.8
27121,Pope County,Acute Myeloid Leukemia,Male,1.6,*,1,"28,199",0,15.9
27123,Ramsey County,Acute Myeloid Leukemia,Male,7.2,,91,"1,326,656",5.8,8.9
27125,Red Lake County,Acute Myeloid Leukemia,Male,6,*,1,"10,166",0.2,46.8
27127,Redwood County,Acute Myeloid Leukemia,Male,8.6,*,5,"38,085",2.8,22.3
27129,Renville County,Acute Myeloid Leukemia,Male,15.7,*,7,"37,199",5.7,34.4
27131,Rice County,Acute Myeloid Leukemia,Male,2.9,*,5,"168,770",0.9,7
27133,Rock County,Acute Myeloid Leukemia,Male,0,,0,"23,204",0,16.5
27135,Roseau County,Acute Myeloid Leukemia,Male,6.5,*,3,"39,478",1.1,21
27139,Scott County,Acute Myeloid Leukemia,Male,6.1,,16,"362,289",3.4,9.9
27141,Sherburne County,Acute Myeloid Leukemia,Male,9,,17,"242,269",5.1,14.6
27143,Sibley County,Acute Myeloid Leukemia,Male,3.1,*,2,"37,639",0.4,14.4
27137,St. Louis County,Acute Myeloid Leukemia,Male,6.4,,41,"501,336",4.5,8.8
27145,Stearns County,Acute Myeloid Leukemia,Male,5.3,,22,"399,522",3.3,8.1
27147,Steele County,Acute Myeloid Leukemia,Male,3.9,*,4,"91,314",0.9,10.7
27149,Stevens County,Acute Myeloid Leukemia,Male,15.2,*,4,"24,492",4.1,40.3
27151,Swift County,Acute Myeloid Leukemia,Male,15,*,5,"23,604",4.8,38.1
27153,Todd County,Acute Myeloid Leukemia,Male,11.2,*,7,"63,030",4.2,23.8
27155,Traverse County,Acute Myeloid Leukemia,Male,10.4,*,2,"8,348",1.3,60.2
27157,Wabasha County,Acute Myeloid Leukemia,Male,9.2,*,7,"53,768",3.6,20.2
27159,Wadena County,Acute Myeloid Leukemia,Male,3.6,*,2,"33,901",0.4,16.3
27161,Waseca County,Acute Myeloid Leukemia,Male,6.7,*,4,"44,854",1.8,18.7
27163,Washington County,Acute Myeloid Leukemia,Male,4.8,,30,"633,105",3.2,6.9
27165,Watonwan County,Acute Myeloid Leukemia,Male,5.1,*,2,"27,208",0.6,21.5
27167,Wilkin County,Acute Myeloid Leukemia,Male,0,,0,"16,324",0,23.7
27169,Winona County,Acute Myeloid Leukemia,Male,8.9,,13,"126,028",4.6,15.7
27171,Wright County,Acute Myeloid Leukemia,Male,6.3,,21,"339,401",3.8,9.7
27173,Yellow Medicine County,Acute Myeloid Leukemia,Male,18.8,*,6,"24,761",6.7,43.5
27001,Aitkin County,Bladder,All,19.7,,35,"79,137",13.2,29.7
27003,Anoka County,Bladder,All,23.6,,447,"1,753,197",21.4,25.9
27005,Becker County,Bladder,All,25.2,,62,"170,136",19.1,32.9
27007,Beltrami County,Bladder,All,20.1,,54,"232,108",15,26.5
27009,Benton County,Bladder,All,23.8,,54,"200,857",17.8,31.4
27011,Big Stone County,Bladder,All,30.6,,18,"24,939",17.7,54.2
27013,Blue Earth County,Bladder,All,22.6,,80,"334,301",17.8,28.3
27015,Brown County,Bladder,All,18.5,,39,"125,780",13,25.9
27017,Carlton County,Bladder,All,22.2,,54,"178,177",16.6,29.2
27019,Carver County,Bladder,All,19.1,,99,"509,852",15.4,23.4
27021,Cass County,Bladder,All,22.6,,61,"146,085",17.2,29.7
27023,Chippewa County,Bladder,All,24.1,,20,"59,687",14.4,38.4
27025,Chisago County,Bladder,All,20.9,,68,"276,568",16.1,26.7
27027,Clay County,Bladder,All,26.2,,84,"317,689",20.8,32.5
27029,Clearwater County,Bladder,All,22.9,,15,"44,132",12.4,39.7
27031,Cook County,Bladder,All,16.4,*,9,"26,837",7.4,37
27033,Cottonwood County,Bladder,All,12.7,*,11,"56,582",5.8,24.7
27035,Crow Wing County,Bladder,All,27.4,,147,"321,484",23.1,32.5
27037,Dakota County,Bladder,All,21.6,,490,"2,108,793",19.7,23.6
27039,Dodge County,Bladder,All,17.8,,21,"103,463",10.9,27.5
27041,Douglas County,Bladder,All,24,,77,"187,562",18.9,30.4
27043,Faribault County,Bladder,All,18.5,,22,"69,011",11.4,29.4
27045,Fillmore County,Bladder,All,12.2,,22,"104,759",7.6,19.3
27047,Freeborn County,Bladder,All,20.4,,52,"152,481",15.2,27.2
27049,Goodhue County,Bladder,All,22.6,,77,"231,417",17.8,28.5
27051,Grant County,Bladder,All,14.9,*,9,"29,650",6.7,32.5
27053,Hennepin County,Bladder,All,19.8,,"1,340","6,230,938",18.7,20.9
27055,Houston County,Bladder,All,22.1,,33,"93,415",15,32
27057,Hubbard County,Bladder,All,22.5,,42,"105,297",16,31.5
27059,Isanti County,Bladder,All,26,,63,"196,874",19.9,33.5
27061,Itasca County,Bladder,All,25,,94,"225,900",20.1,31.1
27063,Jackson County,Bladder,All,19.2,,15,"49,693",10.6,33.2
27065,Kanabec County,Bladder,All,21,,25,"80,505",13.3,32
27067,Kandiyohi County,Bladder,All,22.4,,72,"214,044",17.5,28.6
27069,Kittson County,Bladder,All,10.2,*,4,"21,556",2.7,32.7
27071,Koochiching County,Bladder,All,21.9,,24,"62,516",13.9,34.3
27073,Lac qui Parle County,Bladder,All,17.2,*,11,"33,573",8.5,34.6
27075,Lake County,Bladder,All,28.6,,27,"52,756",18.1,44.4
27077,Lake of the Woods County,Bladder,All,21.1,*,7,"18,849",8.4,50.4
27079,Le Sueur County,Bladder,All,29.1,,57,"141,146",22,38
27081,Lincoln County,Bladder,All,33.3,,17,"28,344",18.8,57.2
27083,Lyon County,Bladder,All,17.2,,26,"129,035",11.1,25.6
27087,Mahnomen County,Bladder,All,28.1,*,11,"27,495",14,52.5
27089,Marshall County,Bladder,All,26.7,,19,"46,856",15.5,43.9
27091,Martin County,Bladder,All,21.1,,40,"99,241",14.9,29.7
27085,McLeod County,Bladder,All,28.4,,72,"179,038",22.2,36.1
27093,Meeker County,Bladder,All,20.1,,36,"115,454",14,28.4
27095,Mille Lacs County,Bladder,All,33.3,,60,"129,150",25.3,43.2
27097,Morrison County,Bladder,All,21.3,,53,"165,179",15.8,28.2
27099,Mower County,Bladder,All,19.9,,55,"199,003",14.9,26.2
27101,Murray County,Bladder,All,27.4,,23,"41,476",17.3,43.7
27103,Nicollet County,Bladder,All,22,,46,"169,937",16,29.6
27105,Nobles County,Bladder,All,25.4,,35,"108,690",17.6,35.8
27107,Norman County,Bladder,All,17.5,*,10,"32,617",8.2,35.1
27109,Olmsted County,Bladder,All,18.2,,170,"774,422",15.5,21.2
27111,Otter Tail County,Bladder,All,23,,117,"290,878",18.9,28
27113,Pennington County,Bladder,All,20.8,,21,"70,936",12.7,32.7
27115,Pine County,Bladder,All,22.6,,48,"145,962",16.4,30.6
27117,Pipestone County,Bladder,All,33.3,,22,"45,998",20.2,52.5
27119,Polk County,Bladder,All,21.8,,49,"157,541",15.9,29.5
27121,Pope County,Bladder,All,21.5,,18,"55,190",12.1,36.2
27123,Ramsey County,Bladder,All,21.4,,639,"2,721,924",19.7,23.2
27125,Red Lake County,Bladder,All,21.6,*,7,"20,005",8.6,49.1
27127,Redwood County,Bladder,All,23.3,,29,"76,311",15.4,34.6
27129,Renville County,Bladder,All,22.2,,23,"73,256",13.7,34.4
27131,Rice County,Bladder,All,19.3,,76,"330,996",15.1,24.3
27133,Rock County,Bladder,All,14.4,*,11,"47,087",7,27.6
27135,Roseau County,Bladder,All,29.8,,32,"76,797",20.2,42.9
27139,Scott County,Bladder,All,19.4,,125,"726,689",16,23.2
27141,Sherburne County,Bladder,All,25,,110,"472,706",20.4,30.3
27143,Sibley County,Bladder,All,23,,26,"74,533",14.8,34.7
27137,St. Louis County,Bladder,All,25.8,,365,"999,340",23.1,28.7
27145,Stearns County,Bladder,All,21.8,,193,"792,969",18.8,25.1
27147,Steele County,Bladder,All,19.6,,48,"183,583",14.3,26.4
27149,Stevens County,Bladder,All,14.7,*,11,"48,973",6.9,28.6
27151,Swift County,Bladder,All,20.5,,15,"46,859",11.4,35.4
27153,Todd County,Bladder,All,25.8,,49,"122,603",18.9,34.8
27155,Traverse County,Bladder,All,31.3,*,10,"16,563",14.6,65.1
27157,Wabasha County,Bladder,All,23.3,,40,"107,571",16.5,32.5
27159,Wadena County,Bladder,All,16.5,,17,"68,260",9.3,27.8
27161,Waseca County,Bladder,All,26.6,,31,"93,673",17.8,38.3
27163,Washington County,Bladder,All,19.2,,279,"1,280,364",17,21.7
27165,Watonwan County,Bladder,All,31.5,,25,"54,736",20.1,47.8
27167,Wilkin County,Bladder,All,27.9,,14,"31,526",15.1,49.3
27169,Winona County,Bladder,All,17.1,,56,"254,094",12.9,22.5
27171,Wright County,Bladder,All,23,,152,"672,714",19.4,27
27173,Yellow Medicine County,Bladder,All,25.7,,20,"49,140",15.2,41.7
27001,Aitkin County,Bladder,Female,5.3,*,5,"39,128",1.7,18.6
27003,Anoka County,Bladder,Female,9.6,,101,"876,421",7.8,11.7
27005,Becker County,Bladder,Female,10,,13,"85,294",5.2,18.2
27007,Beltrami County,Bladder,Female,13.2,,17,"116,339",7.5,21.6
27009,Benton County,Bladder,Female,12.5,,15,"100,402",6.8,21.1
27011,Big Stone County,Bladder,Female,12,*,4,"12,528",2.9,48.4
27013,Blue Earth County,Bladder,Female,8.6,,19,"165,980",5.1,14
27015,Brown County,Bladder,Female,9.8,*,10,"63,055",4.6,19.6
27017,Carlton County,Bladder,Female,7.8,*,10,"84,870",3.7,15.1
27019,Carver County,Bladder,Female,7.2,,20,"256,700",4.3,11.2
27021,Cass County,Bladder,Female,10.7,,14,"71,464",5.7,19.6
27023,Chippewa County,Bladder,Female,6.7,*,3,"29,984",1.4,22.7
27025,Chisago County,Bladder,Female,8.3,,14,"133,632",4.5,14.3
27027,Clay County,Bladder,Female,10.8,,19,"160,868",6.4,17.2
27029,Clearwater County,Bladder,Female,15.6,*,6,"21,795",5.7,38.8
27031,Cook County,Bladder,Female,10.3,*,3,"13,441",2,46.5
27033,Cottonwood County,Bladder,Female,7.7,*,2,"28,371",0.7,28.6
27035,Crow Wing County,Bladder,Female,7.7,,22,"161,278",4.8,12.2
27037,Dakota County,Bladder,Female,9.9,,126,"1,069,198",8.2,11.9
27039,Dodge County,Bladder,Female,6.8,*,4,"51,604",1.8,17.9
27041,Douglas County,Bladder,Female,6.8,,12,"93,584",3.5,13.1
27043,Faribault County,Bladder,Female,2.6,*,2,"34,562",0.3,15.1
27045,Fillmore County,Bladder,Female,4.7,*,5,"52,150",1.4,13.7
27047,Freeborn County,Bladder,Female,6.3,*,10,"76,320",2.9,13.2
